Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Zoie,Malibu Rescue: The Next Wave,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:39:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4113,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10420,""mediaOffsetMs"":6214},{""eventType"":""stopped"",""sessionOffsetMs"":14681,""mediaOffsetMs"":5647}]"
Zoie,Malibu Rescue (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:39:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1588,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11409,""mediaOffsetMs"":9300},{""eventType"":""stopped"",""sessionOffsetMs"":12832,""mediaOffsetMs"":9673}]"
Zoie,Malibu Rescue,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:38:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4845,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11268,""mediaOffsetMs"":6214},{""eventType"":""stopped"",""sessionOffsetMs"":21393,""mediaOffsetMs"":5873}]"
Zoie,Malibu Rescue: The Next Wave,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:38:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":7058,""mediaOffsetMs"":0}]"
Zoie,iCarly: Season 1_hook_02_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:37:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2489,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5095,""mediaOffsetMs"":2502},{""eventType"":""stopped"",""sessionOffsetMs"":7934,""mediaOffsetMs"":1973}]"
Zoie,"Malibu Rescue: The Series: Season 1: ""With a Little Kelp from My Friends""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5955,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12041,""mediaOffsetMs"":6047},{""eventType"":""stopped"",""sessionOffsetMs"":104231,""mediaOffsetMs"":4861}]"
Zoie,Malibu Rescue: The Series: Season 1 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2642,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9743,""mediaOffsetMs"":6715},{""eventType"":""stopped"",""sessionOffsetMs"":11156,""mediaOffsetMs"":6971}]"
Zoie,iCarly: Season 1_hook_02_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2509,""mediaOffsetMs"":0}]"
Zoie,Fuller House: Season 4 (CHARACTER POD),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2553,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3449,""mediaOffsetMs"":709},{""eventType"":""stopped"",""sessionOffsetMs"":6018,""mediaOffsetMs"":711}]"
Zoie,Henry Danger: Season 1_hook_04_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2518,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2640,""mediaOffsetMs"":125},{""eventType"":""stopped"",""sessionOffsetMs"":4197,""mediaOffsetMs"":241}]"
Zoie,Victorious: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1920,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5211,""mediaOffsetMs"":3128},{""eventType"":""stopped"",""sessionOffsetMs"":7589,""mediaOffsetMs"":2607}]"
Zoie,The Thundermans: Season 1_hook_03_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2169,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2410,""mediaOffsetMs"":125},{""eventType"":""stopped"",""sessionOffsetMs"":3769,""mediaOffsetMs"":362}]"
Zoie,Fuller House: Season 4 (CHARACTER POD),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3333,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4729,""mediaOffsetMs"":667},{""eventType"":""stopped"",""sessionOffsetMs"":7188,""mediaOffsetMs"":701}]"
Zoie,Season 1 Trailer: Bake Squad,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2807,""mediaOffsetMs"":0}]"
Zoie,Season 2 Trailer: Animal,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2522,""mediaOffsetMs"":0}]"
Zoie,Malibu Rescue: The Series: Season 1 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:35:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3170,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3720,""mediaOffsetMs"":166},{""eventType"":""stopped"",""sessionOffsetMs"":6290,""mediaOffsetMs"":171}]"
Zoie,The Thundermans: Season 1_hook_03_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:34:55,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4359,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4497,""mediaOffsetMs"":41},{""eventType"":""stopped"",""sessionOffsetMs"":6498,""mediaOffsetMs"":88}]"
Zoie,Henry Danger: Season 1_hook_04_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:34:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2831,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3835,""mediaOffsetMs"":583},{""eventType"":""stopped"",""sessionOffsetMs"":8079,""mediaOffsetMs"":611}]"
Zoie,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_01_16x9",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:34:47,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2555,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2868,""mediaOffsetMs"":41},{""eventType"":""stopped"",""sessionOffsetMs"":5278,""mediaOffsetMs"":92}]"
Zoie,DreamWorks Dragons: Race to the Edge: Season 6 (CHARACTER POD),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:34:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2395,""mediaOffsetMs"":0}]"
Zoie,Victorious: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:34:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2833,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4635,""mediaOffsetMs"":1209},{""eventType"":""stopped"",""sessionOffsetMs"":7042,""mediaOffsetMs"":1280}]"
Zoie,DreamWorks Dragons: Race to the Edge: Season 6 (CHARACTER POD),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:34:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2375,""mediaOffsetMs"":0}]"
Zoie,Victorious: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:34:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6176,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9237,""mediaOffsetMs"":2377},{""eventType"":""stopped"",""sessionOffsetMs"":11715,""mediaOffsetMs"":2402}]"
Zoie,Season 1 Supporting Character Clip: Samurai Rabbit: The Usagi Chronicles,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-04 03:34:25,US,"[{""eventType"":""start"",""sessionOffsetMs"":16058,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":16744,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":18323,""mediaOffsetMs"":1167},{""eventType"":""stopped"",""sessionOffsetMs"":19825,""mediaOffsetMs"":1602}]"
Zoie,"Victorious: Season 1: ""Sleepover at Sikowitz's""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-03 03:36:13,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4000},{""eventType"":""playing"",""sessionOffsetMs"":1894,""mediaOffsetMs"":4000},{""eventType"":""stopped"",""sessionOffsetMs"":1202894,""mediaOffsetMs"":1205000}]"
Zoie,"Victorious: Season 1: ""Cat's New Boyfriend""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-03 03:27:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":936000},{""eventType"":""playing"",""sessionOffsetMs"":4114,""mediaOffsetMs"":936000},{""eventType"":""paused"",""sessionOffsetMs"":294931,""mediaOffsetMs"":1226642},{""eventType"":""playing"",""sessionOffsetMs"":363238,""mediaOffsetMs"":1226642},{""eventType"":""paused"",""sessionOffsetMs"":549621,""mediaOffsetMs"":1412828},{""eventType"":""stopped"",""sessionOffsetMs"":550291,""mediaOffsetMs"":1413058}]"
Zoie,Victorious: Season 1_hook_primary_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-03 03:27:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2643,""mediaOffsetMs"":0}]"
Zoie,"Nicky, Ricky, Dicky & Dawn: Season 1_hook_04_16x9",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-03 03:27:01,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2559,""mediaOffsetMs"":0}]"
Zoie,DreamWorks Dragons: Race to the Edge: Season 6 (Clip Standard 2),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-03 03:26:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3379,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3594,""mediaOffsetMs"":125},{""eventType"":""stopped"",""sessionOffsetMs"":5577,""mediaOffsetMs"":205}]"
Zoie,Kung Fu Panda 3_hook_01_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-03 03:26:53,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2149,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3002,""mediaOffsetMs"":542},{""eventType"":""stopped"",""sessionOffsetMs"":4890,""mediaOffsetMs"":63}]"
Zoie,Season 1 Trailer: Samurai Rabbit: The Usagi Chronicles: Season 1,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-01 00:32:18,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":20237,""mediaOffsetMs"":0}]"
Zoie,Season 1 Supporting Character Clip: Samurai Rabbit: The Usagi Chronicles,LG 2017 LG M16p Standard UHD TV Smart TV,2022-04-30 07:48:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":20326,""mediaOffsetMs"":0}]"
Zoie,Season 1 Supporting Character Clip: Samurai Rabbit: The Usagi Chronicles,LG 2017 LG M16p Standard UHD TV Smart TV,2022-04-28 23:44:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":20264,""mediaOffsetMs"":0}]"
Zoie,Season 1 Inciting Incident Clip: Samurai Rabbit: The Usagi Chronicles,LG 2017 LG M16p Standard UHD TV Smart TV,2022-04-28 14:28:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":20323,""mediaOffsetMs"":0}]"
Zoie,Richie Rich: Season 2 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-04-27 06:10:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":20259,""mediaOffsetMs"":0}]"
Zoie,Richie Rich: Season 2 (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-04-26 03:55:45,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2257,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4031,""mediaOffsetMs"":1167}]"
Zander,All American: Season 1_hook_primary_16x9,Amazon TVAFTBL Smart TV,2022-05-25 03:38:38,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":25539,""mediaOffsetMs"":0}]"
Zander,"Fuller House: Season 1: ""Mad Max""",Amazon TVAFTBL Smart TV,2022-05-24 06:29:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":2903,""mediaOffsetMs"":9000},{""eventType"":""paused"",""sessionOffsetMs"":7353,""mediaOffsetMs"":9755},{""eventType"":""stopped"",""sessionOffsetMs"":312930,""mediaOffsetMs"":9826}]"
Zander,"Fuller House: Season 1: ""The Not-So-Great Escape""",Amazon TVAFTBL Smart TV,2022-05-24 06:06:12,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":2220,""mediaOffsetMs"":9000},{""eventType"":""paused"",""sessionOffsetMs"":1426772,""mediaOffsetMs"":1429929},{""eventType"":""stopped"",""sessionOffsetMs"":1428905,""mediaOffsetMs"":1429942}]"
Zander,"Fuller House: Season 1: ""Funner House""",Amazon TVAFTBL Smart TV,2022-05-24 05:40:15,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":2158,""mediaOffsetMs"":9000},{""eventType"":""paused"",""sessionOffsetMs"":1557338,""mediaOffsetMs"":1560569},{""eventType"":""stopped"",""sessionOffsetMs"":1558975,""mediaOffsetMs"":1560711}]"
Zander,"Fuller House: Season 1: ""Moving Day""",Amazon TVAFTBL Smart TV,2022-05-24 05:14:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":9000},{""eventType"":""playing"",""sessionOffsetMs"":2435,""mediaOffsetMs"":9000},{""eventType"":""paused"",""sessionOffsetMs"":1542699,""mediaOffsetMs"":1545647},{""eventType"":""stopped"",""sessionOffsetMs"":1543245,""mediaOffsetMs"":1545726}]"
Zander,"Fuller House: Season 1: ""Our Very First Show, Again""",Amazon TVAFTBL Smart TV,2022-05-24 04:39:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2562,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2084142,""mediaOffsetMs"":2081272},{""eventType"":""stopped"",""sessionOffsetMs"":2084846,""mediaOffsetMs"":2081551}]"
Zander,The Thundermans: Season 1_hook_primary_16x9,Amazon TVAFTBL Smart TV,2022-05-24 04:39:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3833,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4013,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":6724,""mediaOffsetMs"":24}]"
Zander,Bunk'd: Season 3_hook_primary_16x9,Amazon TVAFTBL Smart TV,2022-05-24 04:39:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2686,""mediaOffsetMs"":0}]"
Zander,The Thundermans: Season 1_hook_04_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-22 02:03:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1505,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6434,""mediaOffsetMs"":4796},{""eventType"":""stopped"",""sessionOffsetMs"":10584,""mediaOffsetMs"":4637}]"
Zander,The Thundermans: Season 1_hook_04_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-22 02:03:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2021,""mediaOffsetMs"":0}]"
Zander,"The Thundermans: Season 1: ""Breaking Dad""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-22 01:31:46,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1586,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":163950,""mediaOffsetMs"":166624},{""eventType"":""stopped"",""sessionOffsetMs"":1875232,""mediaOffsetMs"":166626}]"
Zander,"The Thundermans: Season 1: ""Paging Dr. Thunderman""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-22 01:09:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1529,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":6008,""mediaOffsetMs"":8717},{""eventType"":""playing"",""sessionOffsetMs"":21867,""mediaOffsetMs"":8717},{""eventType"":""paused"",""sessionOffsetMs"":1349356,""mediaOffsetMs"":1336335},{""eventType"":""stopped"",""sessionOffsetMs"":1349840,""mediaOffsetMs"":1336393}]"
Zander,"The Thundermans: Season 1: ""Pretty Little Choirs""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-22 00:47:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1566,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":1333585,""mediaOffsetMs"":1336335},{""eventType"":""stopped"",""sessionOffsetMs"":1334094,""mediaOffsetMs"":1336484}]"
Zander,"The Thundermans: Season 1: ""Nothing to Lose Sleepover""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-22 00:24:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1453,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":1333573,""mediaOffsetMs"":1336543},{""eventType"":""stopped"",""sessionOffsetMs"":1334035,""mediaOffsetMs"":1336583}]"
Zander,"The Thundermans: Season 1: ""Up, Up, and Vacay!""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-22 00:02:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1463,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":1333735,""mediaOffsetMs"":1336543},{""eventType"":""stopped"",""sessionOffsetMs"":1334186,""mediaOffsetMs"":1336732}]"
Zander,"The Thundermans: Season 1: ""Have an Ice Birthday""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 23:40:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1482,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":1308075,""mediaOffsetMs"":1311018},{""eventType"":""stopped"",""sessionOffsetMs"":1308562,""mediaOffsetMs"":1311065}]"
Zander,"The Thundermans: Season 1: ""Thundersense""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 23:18:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1594,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":1333725,""mediaOffsetMs"":1336543},{""eventType"":""stopped"",""sessionOffsetMs"":1334194,""mediaOffsetMs"":1336592}]"
Zander,"The Thundermans: Season 1: ""You Stole My Thunder, Man""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 22:56:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1470,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":1332893,""mediaOffsetMs"":1335792},{""eventType"":""stopped"",""sessionOffsetMs"":1333426,""mediaOffsetMs"":1335875}]"
Zander,"The Thundermans: Season 1: ""Crime After Crime""",LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 22:40:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":407000},{""eventType"":""playing"",""sessionOffsetMs"":1654,""mediaOffsetMs"":407000},{""eventType"":""paused"",""sessionOffsetMs"":947747,""mediaOffsetMs"":1345969},{""eventType"":""stopped"",""sessionOffsetMs"":948210,""mediaOffsetMs"":1346118}]"
Zander,The Thundermans: Season 1_hook_04_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 22:39:51,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3017,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":44672,""mediaOffsetMs"":41000}]"
Zander,Bunk'd: Season 3_hook_primary_16x9,LG DTV 2020 RTK K6Lp UHD TV Smart TV,2022-05-21 22:39:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2208,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2617,""mediaOffsetMs"":291},{""eventType"":""stopped"",""sessionOffsetMs"":4320,""mediaOffsetMs"":310}]"
Zander,Fuller House (Trailer),LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-18 04:01:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1000},{""eventType"":""playing"",""sessionOffsetMs"":2696,""mediaOffsetMs"":1000},{""eventType"":""stopped"",""sessionOffsetMs"":131918,""mediaOffsetMs"":128000}]"
Zander,"The Thundermans: Season 1: ""Crime After Crime""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 05:15:22,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1567,""mediaOffsetMs"":6000},{""eventType"":""stopped"",""sessionOffsetMs"":361567,""mediaOffsetMs"":366000}]"
Zander,"The Thundermans: Season 1: ""Restaurant Crashers""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:53:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1494,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":1333300,""mediaOffsetMs"":1335834},{""eventType"":""stopped"",""sessionOffsetMs"":1333956,""mediaOffsetMs"":1336131}]"
Zander,The Thundermans: Season 1_hook_04_16x9,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:48:59,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1188586},{""eventType"":""stopped"",""sessionOffsetMs"":1453,""mediaOffsetMs"":1188586}]"
Zander,"The Thundermans: Season 1: ""Going Wonkers""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:46:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":967000},{""eventType"":""playing"",""sessionOffsetMs"":3151,""mediaOffsetMs"":967000},{""eventType"":""paused"",""sessionOffsetMs"":372522,""mediaOffsetMs"":1335917},{""eventType"":""stopped"",""sessionOffsetMs"":373008,""mediaOffsetMs"":1336129}]"
Zander,"Survivor: Season 37: David vs. Goliath: ""Appearances Are Deceiving""",LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:26:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2210,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":12634,""mediaOffsetMs"":10110},{""eventType"":""playing"",""sessionOffsetMs"":16808,""mediaOffsetMs"":14280},{""eventType"":""paused"",""sessionOffsetMs"":1191952,""mediaOffsetMs"":1189154},{""eventType"":""stopped"",""sessionOffsetMs"":1194600,""mediaOffsetMs"":1188586}]"
Zander,Season 1 Trailer: Is It Cake?,LG 2017 LG M16p Standard UHD TV Smart TV,2022-05-17 04:26:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2312,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":2458,""mediaOffsetMs"":83},{""eventType"":""stopped"",""sessionOffsetMs"":4085,""mediaOffsetMs"":180}]"
